,Name,Place S,Place P,Time,Bib,Division,Year,Sex
1996,"Konstant, Tony (USA)",562,493,Finish02:55:20,BIB6295,Division30-34,Results: 2017 / Marathon,Men
1997,"Kwiecinski, Ryan (USA)",562,495,Finish02:55:20,BIB4284,Division40-44,Results: 2017 / Marathon,Men
1998,"Pinheiro, Luis (BRA)",564,497,Finish02:55:24,BIB2252,Division30-34,Results: 2017 / Marathon,Men
1999,"Walker, Alan (USA)",564,499,Finish02:55:25,BIB6175,Division30-34,Results: 2017 / Marathon,Men
2000,"Kosgei, Brigid (KEN)",1,1,Finish02:18:35,BIB103,Division20-24,Results: 2018 / Marathon,Women
2001,"Demise, Shure (ETH)",1,3,Finish02:22:15,BIB107,Division20-24,Results: 2018 / Marathon,Women
2002,"Nyaruai, Veronicah (KEN)",1,5,Finish02:31:34,BIB123,Division25-29,Results: 2018 / Marathon,Women
2003,"Ward, Taylor (USA)",1,7,Finish02:32:42,BIB114,Division25-29,Results: 2018 / Marathon,Women
2004,"Myrand, Melanie (CAN)",3,9,Finish02:34:08,BIB119,Division30-34,Results: 2018 / Marathon,Women
2005,"Jorgensen, Gwen (USA)",3,11,Finish02:36:23,BIB121,Division30-34,Results: 2018 / Marathon,Women
2006,"Marino, Amanda (USA)",21,13,Finish02:38:04,BIB530,Division25-29,Results: 2018 / Marathon,Women
2007,"Doucet, Shelley (CAN)",21,15,Finish02:38:49,BIB426,Division35-39,Results: 2018 / Marathon,Women
2008,"Schneider, Alyssa (USA)",2,17,Finish02:39:11,BIB597,Division25-29,Results: 2018 / Marathon,Women
2009,"Gustafson, Kate (CAN)",2,19,Finish02:40:06,BIB459,Division30-34,Results: 2018 / Marathon,Women
2010,"Fulton, Naomi (USA)",2,21,Finish02:40:57,BIB446,Division30-34,Results: 2018 / Marathon,Women
2011,"Corno, Hilary (USA)",2,23,Finish02:42:13,BIB412,Division40-44,Results: 2018 / Marathon,Women
2012,"Severy, Natalie (USA)",4,25,Finish02:42:46,BIB602,Division35-39,Results: 2018 / Marathon,Women
2013,"Njeim, Chirine (LIB)",4,27,Finish02:43:04,BIB120,Division30-34,Results: 2018 / Marathon,Women
2014,"Draskau Petersson, Jess (DEN)",12,29,Finish02:44:11,BIB111,Division40-44,Results: 2018 / Marathon,Women
2015,"Blackham, Merrilee (USA)",12,31,Finish02:44:36,BIB386,Division40-44,Results: 2018 / Marathon,Women
2016,"Bishop, Meghan (USA)",3,33,Finish02:45:42,BIB385,Division30-34,Results: 2018 / Marathon,Women
2017,"Szabo, Nora (HUN)",3,35,Finish02:45:50,BIB623,Division30-34,Results: 2018 / Marathon,Women
2018,"Hall, Chelsea (USA)",41,37,Finish02:46:29,BIB460,Division25-29,Results: 2018 / Marathon,Women
2019,"Marrari, Erica (USA)",41,39,Finish02:47:44,BIB533,Division35-39,Results: 2018 / Marathon,Women
2020,"Neimande, Lelde (LAT)",5,41,Finish02:48:02,BIB6126,Division35-39,Results: 2018 / Marathon,Women
2021,"Trana, Gabriela (CRC)",5,43,Finish02:48:32,BIB630,Division35-39,Results: 2018 / Marathon,Women
2022,"D'Addario, Emily (USA)",4,45,Finish02:49:21,BIB419,Division25-29,Results: 2018 / Marathon,Women
2023,"Hillard, Laura (USA)",4,47,Finish02:49:39,BIB468,Division30-34,Results: 2018 / Marathon,Women
2024,"Sullivan, Jeannie (USA)",45,49,Finish02:49:48,BIB622,Division35-39,Results: 2018 / Marathon,Women
2025,"Cieslak, Kylen (USA)",45,51,Finish02:50:36,BIB406,Division30-34,Results: 2018 / Marathon,Women
2026,"Chui, Nicole (HKG)",5,53,Finish02:50:49,BIB404,Division25-29,Results: 2018 / Marathon,Women
2027,"Chute, Katherine (USA)",5,55,Finish02:51:17,BIB405,Division25-29,Results: 2018 / Marathon,Women
2028,"Gentry, Rebecca (GBR)",50,57,Finish02:51:27,BIB2224,Division30-34,Results: 2018 / Marathon,Women
2029,"Dunn, Karen (USA)",50,59,Finish02:51:42,BIB429,Division40-44,Results: 2018 / Marathon,Women
2030,"David, Sarah (USA)",7,61,Finish02:52:10,BIB1246,Division30-34,Results: 2018 / Marathon,Women
2031,"Eckberg, Karen (USA)",7,63,Finish02:52:36,BIB432,Division30-34,Results: 2018 / Marathon,Women
2032,"Partch, Kayte (USA)",6,65,Finish02:52:47,BIB568,Division35-39,Results: 2018 / Marathon,Women
2033,"Rhie, Julia (USA)",6,67,Finish02:52:59,BIB584,Division40-44,Results: 2018 / Marathon,Women
2034,"Pineda, Yolymar (VEN)",56,69,Finish02:53:00,BIB575,Division30-34,Results: 2018 / Marathon,Women
2035,"Carey, Madeleine (USA)",56,71,Finish02:53:08,BIB681,Division25-29,Results: 2018 / Marathon,Women
2036,"McKeen, Hayley (USA)",7,73,Finish02:53:44,BIB2275,Division35-39,Results: 2018 / Marathon,Women
2037,"Arguedas campos, Teresita (CRC)",7,75,Finish02:54:04,BIB1170,Division35-39,Results: 2018 / Marathon,Women
2038,"Noyola Gonzalez, Maria Judith (MEX)",63,77,Finish02:54:23,BIB1178,Division40-44,Results: 2018 / Marathon,Women
2039,"Mcgurk, Colleen (USA)",63,79,Finish02:54:51,BIB541,Division45-49,Results: 2018 / Marathon,Women
2040,"Hebert, Maxey (USA)",8,81,Finish02:55:16,BIB4211,Division35-39,Results: 2018 / Marathon,Women
2041,"Andreas, Kerri (CAN)",8,83,Finish02:55:24,BIB3243,Division30-34,Results: 2018 / Marathon,Women
2042,"Ytterstad, Nina Wavik (NOR)",72,85,Finish02:55:36,BIB653,Division55-59,Results: 2018 / Marathon,Women
2043,"Ades, Becca (USA)",72,87,Finish02:56:08,BIB4257,Division30-34,Results: 2018 / Marathon,Women
2044,"Kelly, Lauren (USA)",9,89,Finish02:56:24,BIB3251,Division25-29,Results: 2018 / Marathon,Women
2045,"Trachsel, Locky (USA)",9,91,Finish02:57:10,BIB629,Division50-54,Results: 2018 / Marathon,Women
2046,"Capriccioso, Christina (USA)",73,93,Finish02:57:17,BIB396,Division25-29,Results: 2018 / Marathon,Women
2047,"Buford, Julia (USA)",73,95,Finish02:57:29,BIB659,Division25-29,Results: 2018 / Marathon,Women
2048,"Hambuchen, Melissa (USA)",10,97,Finish02:57:42,BIB1011,Division20-24,Results: 2018 / Marathon,Women
2049,"Elliott, Jen (CAN)",10,99,Finish02:57:54,BIB6394,Division25-29,Results: 2018 / Marathon,Women
2050,"Miranda, Catalina (CRC)",75,101,Finish02:58:08,BIB656,Division40-44,Results: 2018 / Marathon,Women
2051,"McKeel, Alexis (USA)",75,103,Finish02:58:23,BIB5070,Division20-24,Results: 2018 / Marathon,Women
2052,"Macias, Victoria (USA)",11,105,Finish02:58:35,BIB3204,Division30-34,Results: 2018 / Marathon,Women
2053,"Mylvaganam, Katarina (CAN)",11,107,Finish02:58:54,BIB555,Division30-34,Results: 2018 / Marathon,Women
2054,"Dos Santos, Joci (BRA)",82,109,Finish02:59:04,BIB1229,Division30-34,Results: 2018 / Marathon,Women
2055,"Peterson, Marie (USA)",82,111,Finish02:59:12,BIB5063,Division25-29,Results: 2018 / Marathon,Women
2056,"Rose, Jenessa (USA)",16,113,Finish02:59:12,BIB5160,Division25-29,Results: 2018 / Marathon,Women
2057,"De Jong, Catherine (USA)",16,115,Finish02:59:29,BIB3109,Division25-29,Results: 2018 / Marathon,Women
2058,"Moore, Debbie (GBR)",13,117,Finish02:59:37,BIB549,Division30-34,Results: 2018 / Marathon,Women
2059,"Morales, Norma Alicia (MEX)",13,119,Finish02:59:45,BIB1194,Division30-34,Results: 2018 / Marathon,Women
2060,"Yang, Rochelle (USA)",92,121,Finish03:00:24,BIB9422,Division20-24,Results: 2018 / Marathon,Women
2061,"Kopelson, Alana (USA)",92,123,Finish03:00:41,BIB499,Division20-24,Results: 2018 / Marathon,Women
2062,"Gao, Bibo (CHN)",19,125,Finish03:00:51,BIB2553,Division40-44,Results: 2018 / Marathon,Women
2063,"Pease, Gillian (GBR)",19,127,Finish03:01:16,BIB6424,Division35-39,Results: 2018 / Marathon,Women
2064,"Morena, Julia (USA)",15,129,Finish03:01:22,BIB2191,Division20-24,Results: 2018 / Marathon,Women
2065,"Green, Kiley (USA)",15,131,Finish03:01:25,BIB455,Division20-24,Results: 2018 / Marathon,Women
2066,"Rembold, Julie (USA)",99,133,Finish03:01:42,BIB7691,Division35-39,Results: 2018 / Marathon,Women
2067,"Cole, Alyssa (USA)",99,135,Finish03:01:48,BIB409,Division30-34,Results: 2018 / Marathon,Women
2068,"Cauffope, Genevieve (CAN)",22,137,Finish03:01:52,BIB4030,Division40-44,Results: 2018 / Marathon,Women
2069,"Garcia, Alana (USA)",22,139,Finish03:01:56,BIB11443,Division30-34,Results: 2018 / Marathon,Women
2070,"Suun, Daana (EST)",17,141,Finish03:02:21,BIB1198,Division25-29,Results: 2018 / Marathon,Women
2071,"Woo, April (USA)",17,143,Finish03:02:55,BIB3260,Division40-44,Results: 2018 / Marathon,Women
2072,"Eckberg, Keely (USA)",111,145,Finish03:03:03,BIB431,Division25-29,Results: 2018 / Marathon,Women
2073,"Wasniewska, Karolina (POL)",111,147,Finish03:03:16,BIB6088,Division35-39,Results: 2018 / Marathon,Women
2074,"Crowe, Heather (USA)",27,149,Finish03:03:34,BIB416,Division25-29,Results: 2018 / Marathon,Women
2075,"Lewis, Susan (GBR)",27,151,Finish03:03:38,BIB518,Division40-44,Results: 2018 / Marathon,Women
2076,"Polock, Samantha (USA)",19,153,Finish03:03:44,BIB577,Division30-34,Results: 2018 / Marathon,Women
2077,"Kromrey, Loryn (USA)",19,155,Finish03:03:54,BIB503,Division30-34,Results: 2018 / Marathon,Women
2078,"Matthews, Phoebe (USA)",130,157,Finish03:04:02,BIB8451,Division25-29,Results: 2018 / Marathon,Women
2079,"Meilstrup, Jean (DEN)",130,159,Finish03:04:06,BIB16038,Division35-39,Results: 2018 / Marathon,Women
2080,"Gillette, Laura (USA)",30,161,Finish03:04:21,BIB448,Division30-34,Results: 2018 / Marathon,Women
2081,"Kruger, Sarah (USA)",30,163,Finish03:04:22,BIB4086,Division25-29,Results: 2018 / Marathon,Women
2082,"McNiven, Lauren (CAN)",22,165,Finish03:04:44,BIB7082,Division30-34,Results: 2018 / Marathon,Women
2083,"Watson, Danielle (USA)",22,167,Finish03:04:57,BIB4109,Division30-34,Results: 2018 / Marathon,Women
2084,"Londono, Catalina (COL)",149,169,Finish03:05:15,BIB18115,Division30-34,Results: 2018 / Marathon,Women
2085,"Garduno, Fatima (MEX)",149,171,Finish03:05:18,BIB6294,Division35-39,Results: 2018 / Marathon,Women
2086,"Knott, Alyssa (USA)",151,173,Finish03:05:19,BIB4575,Division25-29,Results: 2018 / Marathon,Women
2087,"Smith, Amie (USA)",151,175,Finish03:05:32,BIB7056,Division40-44,Results: 2018 / Marathon,Women
2088,"Edge, Aaryn (USA)",153,177,Finish03:05:48,BIB8121,Division20-24,Results: 2018 / Marathon,Women
2089,"Crawford, Jenna (USA)",153,179,Finish03:06:01,BIB2208,Division25-29,Results: 2018 / Marathon,Women
2090,"Heinritz, Anne (USA)",155,181,Finish03:06:19,BIB5520,Division25-29,Results: 2018 / Marathon,Women
2091,"Stasiuk, Allison (USA)",155,183,Finish03:06:19,BIB12159,Division25-29,Results: 2018 / Marathon,Women
2092,"Wiseman, Madeline (CAN)",156,185,Finish03:06:24,BIB12196,Division25-29,Results: 2018 / Marathon,Women
2093,"Lee, Esther (CAN)",156,187,Finish03:06:29,BIB1339,Division30-34,Results: 2018 / Marathon,Women
2094,"Anderson, Haley (USA)",171,189,Finish03:06:57,BIB8393,Division25-29,Results: 2018 / Marathon,Women
2095,"Clark, Jessica (USA)",171,191,Finish03:07:02,BIB8116,Division30-34,Results: 2018 / Marathon,Women
2096,"Tilton, Lauren (USA)",172,193,Finish03:07:08,BIB7064,Division35-39,Results: 2018 / Marathon,Women
2097,"Towne, Cassie (USA)",172,195,Finish03:07:12,BIB5504,Division30-34,Results: 2018 / Marathon,Women
2098,"Attar, Sarah (KSA)",176,197,Finish03:07:16,BIB360,Division25-29,Results: 2018 / Marathon,Women
2099,"Heidt, Lisa (CAN)",176,199,Finish03:07:20,BIB4073,Division40-44,Results: 2018 / Marathon,Women
2100,"Murphy, Meg (USA)",186,201,Finish03:07:25,BIB1476,Division25-29,Results: 2018 / Marathon,Women
2101,"Wankowski, Julie (USA)",186,203,Finish03:07:27,BIB640,Division45-49,Results: 2018 / Marathon,Women
2102,"Brekke, Josefine (NOR)",198,205,Finish03:07:29,BIB1062,Division20-24,Results: 2018 / Marathon,Women
2103,"Sudol, Dawn (USA)",198,207,Finish03:07:39,BIB620,Division30-34,Results: 2018 / Marathon,Women
2104,"Tadich, Katarina (USA)",201,209,Finish03:07:40,BIB5170,Division30-34,Results: 2018 / Marathon,Women
2105,"Bodack, Allie (USA)",201,211,Finish03:07:41,BIB4319,Division25-29,Results: 2018 / Marathon,Women
2106,"Billen, Marie (BEL)",213,213,Finish03:08:00,BIB4565,Division35-39,Results: 2018 / Marathon,Women
2107,"Simon, Dyan (USA)",213,215,Finish03:08:01,BIB3240,Division45-49,Results: 2018 / Marathon,Women
2108,"Gilbert, Kaytlin (USA)",232,217,Finish03:08:04,BIB4177,Division25-29,Results: 2018 / Marathon,Women
2109,"Yanxing, Ma (CHN)",232,219,Finish03:08:17,BIB2006,Division40-44,Results: 2018 / Marathon,Women
2110,"Saito, Ayaka (JPN)",243,221,Finish03:08:20,BIB9051,Division25-29,Results: 2018 / Marathon,Women
2111,"Reynolds, Erin (USA)",243,223,Finish03:08:46,BIB8441,Division25-29,Results: 2018 / Marathon,Women
2112,"Weiss, Kim (USA)",244,225,Finish03:08:47,BIB642,Division40-44,Results: 2018 / Marathon,Women
2113,"Neustifter, Betsy (USA)",244,227,Finish03:09:00,BIB3169,Division30-34,Results: 2018 / Marathon,Women
2114,"Bodenmiller, Blair (USA)",245,229,Finish03:09:05,BIB14062,Division30-34,Results: 2018 / Marathon,Women
2115,"Weathered, Rachel (USA)",245,231,Finish03:09:08,BIB5691,Division20-24,Results: 2018 / Marathon,Women
2116,"Krafka, Madeline (USA)",247,233,Finish03:09:20,BIB3177,Division25-29,Results: 2018 / Marathon,Women
2117,"Cooley, Amanda (USA)",247,235,Finish03:09:22,BIB13038,Division40-44,Results: 2018 / Marathon,Women
2118,"Siruffo Perez, Maria (ESP)",258,237,Finish03:09:24,BIB6297,Division35-39,Results: 2018 / Marathon,Women
2119,"Tobin, Tina (USA)",258,239,Finish03:09:27,BIB8080,Division25-29,Results: 2018 / Marathon,Women
2120,"Osler, Jennifer (USA)",260,241,Finish03:09:34,BIB7334,Division40-44,Results: 2018 / Marathon,Women
2121,"Komer, Anna (USA)",260,243,Finish03:09:41,BIB19282,Division25-29,Results: 2018 / Marathon,Women
2122,"Peroni, Eugenia (PAR)",265,245,Finish03:09:47,BIB10050,Division30-34,Results: 2018 / Marathon,Women
2123,"Farrar, Georgina (AUS)",265,247,Finish03:09:53,BIB1097,Division35-39,Results: 2018 / Marathon,Women
2124,"Olvera, Marisol (MEX)",281,249,Finish03:10:01,BIB2361,Division40-44,Results: 2018 / Marathon,Women
2125,"Weidner, Regan (USA)",281,251,Finish03:10:07,BIB11373,Division20-24,Results: 2018 / Marathon,Women
2126,"Garni, Heather (USA)",299,253,Finish03:10:19,BIB7613,Division40-44,Results: 2018 / Marathon,Women
2127,"Vignola, Franny (USA)",299,255,Finish03:10:25,BIB3030,Division30-34,Results: 2018 / Marathon,Women
2128,"Zapata, Gina (USA)",328,257,Finish03:10:39,BIB10395,Division35-39,Results: 2018 / Marathon,Women
2129,"Sharman, Kirstie (GBR)",328,259,Finish03:10:46,BIB1241,Division40-44,Results: 2018 / Marathon,Women
2130,"Brown, Kim (CAN)",330,261,Finish03:10:52,BIB5404,Division30-34,Results: 2018 / Marathon,Women
2131,"Vigliocco, Mariela (ARG)",330,263,Finish03:11:11,BIB18547,Division35-39,Results: 2018 / Marathon,Women
2132,"Delaney, Nicole (USA)",342,265,Finish03:11:14,BIB13196,Division40-44,Results: 2018 / Marathon,Women
2133,"Samuelson, Abby (USA)",342,267,Finish03:11:20,BIB2226,Division30-34,Results: 2018 / Marathon,Women
2134,"Cudnowski, Theodora (USA)",343,269,Finish03:11:25,BIB19215,Division25-29,Results: 2018 / Marathon,Women
2135,"Moldenhauer, Hannah (USA)",343,271,Finish03:11:40,BIB10406,Division25-29,Results: 2018 / Marathon,Women
2136,"Beer, Catherine (USA)",347,273,Finish03:11:51,BIB8737,Division20-24,Results: 2018 / Marathon,Women
2137,"Harvey, Jennifer (USA)",347,275,Finish03:11:53,BIB8331,Division50-54,Results: 2018 / Marathon,Women
2138,"Smith, Olivia (USA)",348,277,Finish03:12:11,BIB11141,Division20-24,Results: 2018 / Marathon,Women
2139,"Samuelson, Joan (USA)",348,279,Finish03:12:13,BIB124,Division60-64,Results: 2018 / Marathon,Women
2140,"Thomas, Kimberly (CAN)",364,281,Finish03:12:18,BIB3442,Division30-34,Results: 2018 / Marathon,Women
2141,"Faria, Leticia (BRA)",364,283,Finish03:12:23,BIB3760,Division25-29,Results: 2018 / Marathon,Women
2142,"Molson, Tara (USA)",377,285,Finish03:12:29,BIB547,Division20-24,Results: 2018 / Marathon,Women
2143,"Rau, Jenna (USA)",377,287,Finish03:12:31,BIB8462,Division30-34,Results: 2018 / Marathon,Women
2144,"Nelson, Parker (USA)",379,289,Finish03:12:33,BIB7551,Division30-34,Results: 2018 / Marathon,Women
2145,"Miller, Lexi (USA)",379,291,Finish03:12:41,BIB9375,Division25-29,Results: 2018 / Marathon,Women
2146,"Rylaarsdam, Lauren (USA)",391,293,Finish03:12:44,BIB8377,Division20-24,Results: 2018 / Marathon,Women
2147,"Ayers, Allison (USA)",391,295,Finish03:12:47,BIB7233,Division35-39,Results: 2018 / Marathon,Women
2148,"Wallin, Katarzyna (POL)",401,297,Finish03:12:48,BIB4497,Division40-44,Results: 2018 / Marathon,Women
2149,"Pollet, Joke (BEL)",401,299,Finish03:12:55,BIB16061,Division40-44,Results: 2018 / Marathon,Women
2150,"Alvarez, Maria (MEX)",405,301,Finish03:12:58,BIB17148,Division25-29,Results: 2018 / Marathon,Women
2151,"Verri, Catherine (USA)",405,303,Finish03:13:02,BIB6457,Division30-34,Results: 2018 / Marathon,Women
2152,"Mccartin, Maeve (USA)",424,305,Finish03:13:06,BIB10328,Division25-29,Results: 2018 / Marathon,Women
2153,"Sedlock, Carly (USA)",424,307,Finish03:13:15,BIB13262,Division25-29,Results: 2018 / Marathon,Women
2154,"Breshears, Jaime (USA)",426,309,Finish03:13:16,BIB9323,Division35-39,Results: 2018 / Marathon,Women
2155,"Modjadidi, Karima (USA)",426,311,Finish03:13:19,BIB5040,Division35-39,Results: 2018 / Marathon,Women
2156,"Osgood, Kristin (USA)",428,313,Finish03:13:24,BIB6711,Division30-34,Results: 2018 / Marathon,Women
2157,"Moreau, Christine (CAN)",428,315,Finish03:13:27,BIB14180,Division35-39,Results: 2018 / Marathon,Women
2158,"Miller, Samantha (USA)",445,317,Finish03:13:35,BIB13028,Division30-34,Results: 2018 / Marathon,Women
2159,"Dudgeon, Sarah (GBR)",445,319,Finish03:13:44,BIB3094,Division40-44,Results: 2018 / Marathon,Women
2160,"Lozano, Eva (USA)",447,321,Finish03:13:47,BIB4779,Division35-39,Results: 2018 / Marathon,Women
2161,"Hatch, Emma (USA)",447,323,Finish03:14:03,BIB2132,Division20-24,Results: 2018 / Marathon,Women
2162,"Kisty, Eleni (USA)",459,325,Finish03:14:09,BIB19235,Division20-24,Results: 2018 / Marathon,Women
2163,"Doom, Jilanne (USA)",459,327,Finish03:14:13,BIB1454,Division25-29,Results: 2018 / Marathon,Women
2164,"Yoder, Sara (USA)",465,329,Finish03:14:20,BIB12312,Division35-39,Results: 2018 / Marathon,Women
2165,"Roberts, Lois (USA)",465,331,Finish03:14:22,BIB7344,Division30-34,Results: 2018 / Marathon,Women
2166,"Turner, Ashley (USA)",471,333,Finish03:14:30,BIB12079,Division35-39,Results: 2018 / Marathon,Women
2167,"Jonsen, Kelley (USA)",471,335,Finish03:14:34,BIB15261,Division25-29,Results: 2018 / Marathon,Women
2168,"Spiroff, Ally (USA)",476,337,Finish03:14:36,BIB4295,Division25-29,Results: 2018 / Marathon,Women
2169,"Hess, Lena (USA)",476,339,Finish03:14:41,BIB11344,Division40-44,Results: 2018 / Marathon,Women
2170,"Fanning, Ashley (USA)",478,341,Finish03:14:42,BIB3052,Division25-29,Results: 2018 / Marathon,Women
2171,"Rentsch, Jessica (USA)",478,343,Finish03:14:44,BIB9389,Division30-34,Results: 2018 / Marathon,Women
2172,"Fu, Jun (CHN)",502,345,Finish03:14:50,BIB11597,Division35-39,Results: 2018 / Marathon,Women
2173,"Yeagley, Melissa (USA)",502,347,Finish03:14:54,BIB13101,Division30-34,Results: 2018 / Marathon,Women
2174,"Bagryantseva, Olga (BLR)",511,349,Finish03:15:07,BIB14007,Division35-39,Results: 2018 / Marathon,Women
2175,"Demaria, Fernanda (CHI)",511,351,Finish03:15:11,BIB1599,Division45-49,Results: 2018 / Marathon,Women
2176,"Kenny, Aine (IRL)",513,353,Finish03:15:16,BIB11305,Division35-39,Results: 2018 / Marathon,Women
2177,"Beaumont, Leona (GBR)",513,355,Finish03:15:21,BIB5314,Division30-34,Results: 2018 / Marathon,Women
2178,"Parker, Allison (USA)",522,357,Finish03:15:27,BIB1384,Division35-39,Results: 2018 / Marathon,Women
2179,"Brinks, Jane (USA)",522,359,Finish03:15:30,BIB12109,Division25-29,Results: 2018 / Marathon,Women
2180,"Rycraft, Amanda (USA)",542,361,Finish03:15:31,BIB8087,Division35-39,Results: 2018 / Marathon,Women
2181,"Sulmont, Margo (USA)",542,363,Finish03:15:42,BIB12119,Division25-29,Results: 2018 / Marathon,Women
2182,"Unsworth, Vicky (GBR)",548,365,Finish03:15:43,BIB634,Division35-39,Results: 2018 / Marathon,Women
2183,"Contreras, Pilar (COL)",548,367,Finish03:15:44,BIB19392,Division40-44,Results: 2018 / Marathon,Women
2184,"Leischner, Molly (USA)",558,369,Finish03:15:45,BIB11331,Division20-24,Results: 2018 / Marathon,Women
2185,"Szeles, Natalie (USA)",558,371,Finish03:15:55,BIB7096,Division35-39,Results: 2018 / Marathon,Women
2186,"Osgood, Sarah (USA)",576,373,Finish03:16:00,BIB10345,Division40-44,Results: 2018 / Marathon,Women
2187,"Hawkins, Kristie (USA)",576,375,Finish03:16:05,BIB5182,Division35-39,Results: 2018 / Marathon,Women
2188,"Haselden, Amanda (USA)",579,377,Finish03:16:11,BIB11110,Division35-39,Results: 2018 / Marathon,Women
2189,"Su, Jessica (USA)",579,379,Finish03:16:20,BIB9453,Division40-44,Results: 2018 / Marathon,Women
2190,"Mallon, Becca (USA)",600,381,Finish03:16:24,BIB2259,Division25-29,Results: 2018 / Marathon,Women
2191,"Murray, Christy (USA)",600,383,Finish03:16:26,BIB13046,Division35-39,Results: 2018 / Marathon,Women
2192,"Musser, Gwendolyn (USA)",602,385,Finish03:16:27,BIB7454,Division30-34,Results: 2018 / Marathon,Women
2193,"Bivens, Dana (USA)",602,387,Finish03:16:32,BIB1035,Division30-34,Results: 2018 / Marathon,Women
2194,"Aparicio, Lizeth (USA)",606,389,Finish03:16:33,BIB7631,Division25-29,Results: 2018 / Marathon,Women
2195,"Scheer, Amanda (USA)",606,391,Finish03:16:36,BIB3145,Division30-34,Results: 2018 / Marathon,Women
2196,"Cleary, Meghan (USA)",621,393,Finish03:16:40,BIB3047,Division25-29,Results: 2018 / Marathon,Women
2197,"Johnson, Jennifer (USA)",621,395,Finish03:16:43,BIB484,Division25-29,Results: 2018 / Marathon,Women
2198,"Danbe, Janna (USA)",627,397,Finish03:16:47,BIB10315,Division35-39,Results: 2018 / Marathon,Women
